k,QQ,xB,t,phi,ReH,ReE,ReHt,ReEt,ImH,ImE,ImHt,ImEt,F_true,F_true_py,F_true_fix_dvcs
5.75,2.348,0.368,-0.279,262.5,-2.46665,1.94659,1.04462,82.1512,2.66341,0,1.35271,0,0.0313318,0.031331763,0.031331755
5.75,2.348,0.368,-0.279,277.5,-2.46665,1.94659,1.04462,82.1512,2.66341,0,1.35271,0,0.0361864,0.036186364,0.036186356
5.75,2.348,0.368,-0.279,292.5,-2.46665,1.94659,1.04462,82.1512,2.66341,0,1.35271,0,0.0426915,0.042691447,0.04269144
5.75,2.348,0.368,-0.279,307.5,-2.46665,1.94659,1.04462,82.1512,2.66341,0,1.35271,0,0.0509855,0.05098548,0.050985474
5.75,2.348,0.368,-0.279,322.5,-2.46665,1.94659,1.04462,82.1512,2.66341,0,1.35271,0,0.0606095,0.060609423,0.060609415
5.75,2.348,0.368,-0.279,337.5,-2.46665,1.94659,1.04462,82.1512,2.66341,0,1.35271,0,0.0698981,0.06989797,0.069897965
5.75,2.348,0.368,-0.279,352.5,-2.46665,1.94659,1.04462,82.1512,2.66341,0,1.35271,0,0.0758857,0.07588565,0.07588564
5.75,2.36,0.371,-0.325,7.5,-2.42877,1.84698,0.927706,70.083,2.45537,0,1.29212,0,0.0706474,0.07064743,0.07064742
5.75,2.36,0.371,-0.325,22.5,-2.42877,1.84698,0.927706,70.083,2.45537,0,1.29212,0,0.0635273,0.06352728,0.06352726
5.75,2.36,0.371,-0.325,37.5,-2.42877,1.84698,0.927706,70.083,2.45537,0,1.29212,0,0.0531961,0.053196114,0.053196095
5.75,2.36,0.371,-0.325,52.5,-2.42877,1.84698,0.927706,70.083,2.45537,0,1.29212,0,0.0433301,0.043330163,0.043330144
5.75,2.36,0.371,-0.325,67.5,-2.42877,1.84698,0.927706,70.083,2.45537,0,1.29212,0,0.0354549,0.035454925,0.035454907
5.75,2.36,0.371,-0.325,82.5,-2.42877,1.84698,0.927706,70.083,2.45537,0,1.29212,0,0.0296588,0.02965884,0.029658822
5.75,2.36,0.371,-0.325,97.5,-2.42877,1.84698,0.927706,70.083,2.45537,0,1.29212,0,0.0255425,0.025542498,0.02554248
5.75,2.36,0.371,-0.325,112.5,-2.42877,1.84698,0.927706,70.083,2.45537,0,1.29212,0,0.02267,0.022670005,0.022669986
5.75,2.36,0.371,-0.325,127.5,-2.42877,1.84698,0.927706,70.083,2.45537,0,1.29212,0,0.0206994,0.020699406,0.02069939
5.75,2.36,0.371,-0.325,142.5,-2.42877,1.84698,0.927706,70.083,2.45537,0,1.29212,0,0.0193928,0.019392826,0.019392807
5.75,2.36,0.371,-0.325,157.5,-2.42877,1.84698,0.927706,70.083,2.45537,0,1.29212,0,0.0185963,0.018596303,0.018596284
5.75,2.36,0.371,-0.325,172.5,-2.42877,1.84698,0.927706,70.083,2.45537,0,1.29212,0,0.018219,0.018219013,0.018218994
5.75,2.36,0.371,-0.325,187.5,-2.42877,1.84698,0.927706,70.083,2.45537,0,1.29212,0,0.018219,0.018219013,0.018218994
5.75,2.36,0.371,-0.325,202.5,-2.42877,1.84698,0.927706,70.083,2.45537,0,1.29212,0,0.0185963,0.018596303,0.018596284
5.75,2.36,0.371,-0.325,217.5,-2.42877,1.84698,0.927706,70.083,2.45537,0,1.29212,0,0.0193928,0.01939282,0.019392803
5.75,2.36,0.371,-0.325,232.5,-2.42877,1.84698,0.927706,70.083,2.45537,0,1.29212,0,0.0206994,0.020699406,0.02069939
5.75,2.36,0.371,-0.325,247.5,-2.42877,1.84698,0.927706,70.083,2.45537,0,1.29212,0,0.02267,0.02267,0.022669984
5.75,2.36,0.371,-0.325,262.5,-2.42877,1.84698,0.927706,70.083,2.45537,0,1.29212,0,0.0255425,0.025542496,0.025542479
5.75,2.36,0.371,-0.325,277.5,-2.42877,1.84698,0.927706,70.083,2.45537,0,1.29212,0,0.0296588,0.029658843,0.029658824
5.75,2.36,0.371,-0.325,292.5,-2.42877,1.84698,0.927706,70.083,2.45537,0,1.29212,0,0.0354549,0.035454925,0.035454907
5.75,2.36,0.371,-0.325,307.5,-2.42877,1.84698,0.927706,70.083,2.45537,0,1.29212,0,0.0433301,0.043330163,0.043330144
5.75,2.36,0.371,-0.325,322.5,-2.42877,1.84698,0.927706,70.083,2.45537,0,1.29212,0,0.0531961,0.053196095,0.053196076
5.75,2.36,0.371,-0.325,337.5,-2.42877,1.84698,0.927706,70.083,2.45537,0,1.29212,0,0.0635273,0.06352725,0.063527234
5.75,2.36,0.371,-0.325,352.5,-2.42877,1.84698,0.927706,70.083,2.45537,0,1.29212,0,0.0706474,0.07064743,0.07064742
5.75,2.375,0.373,-0.372,7.5,-2.38607,1.7529,0.821841,60.9144,2.26894,0,1.23587,0,0.0667402,0.066740304,0.066740304
5.75,2.375,0.373,-0.372,22.5,-2.38607,1.7529,0.821841,60.9144,2.26894,0,1.23587,0,0.0583608,0.058360804,0.0583608
5.75,2.375,0.373,-0.372,37.5,-2.38607,1.7529,0.821841,60.9144,2.26894,0,1.23587,0,0.0470684,0.047068436,0.047068432
5.75,2.375,0.373,-0.372,52.5,-2.38607,1.7529,0.821841,60.9144,2.26894,0,1.23587,0,0.0371549,0.037154958,0.037154954
5.75,2.375,0.373,-0.372,67.5,-2.38607,1.7529,0.821841,60.9144,2.26894,0,1.23587,0,0.029802,0.029802047,0.029802043
5.75,2.375,0.373,-0.372,82.5,-2.38607,1.7529,0.821841,60.9144,2.26894,0,1.23587,0,0.0246907,0.024690678,0.024690673
5.75,2.375,0.373,-0.372,97.5,-2.38607,1.7529,0.821841,60.9144,2.26894,0,1.23587,0,0.0212109,0.021210887,0.021210881
5.75,2.375,0.373,-0.372,112.5,-2.38607,1.7529,0.821841,60.9144,2.26894,0,1.23587,0,0.0188558,0.018855784,0.01885578
5.75,2.375,0.373,-0.372,127.5,-2.38607,1.7529,0.821841,60.9144,2.26894,0,1.23587,0,0.0172749,0.017274905,0.0172749
5.75,2.375,0.373,-0.372,142.5,-2.38607,1.7529,0.821841,60.9144,2.26894,0,1.23587,0,0.0162423,0.016242336,0.01624233
5.75,2.375,0.373,-0.372,157.5,-2.38607,1.7529,0.821841,60.9144,2.26894,0,1.23587,0,0.015619,0.01561898,0.015618974
5.75,2.375,0.373,-0.372,172.5,-2.38607,1.7529,0.821841,60.9144,2.26894,0,1.23587,0,0.0153253,0.015325332,0.015325328
5.75,2.375,0.373,-0.372,187.5,-2.38607,1.7529,0.821841,60.9144,2.26894,0,1.23587,0,0.0153253,0.015325333,0.015325328
5.75,2.375,0.373,-0.372,202.5,-2.38607,1.7529,0.821841,60.9144,2.26894,0,1.23587,0,0.015619,0.01561898,0.015618975
5.75,2.375,0.373,-0.372,217.5,-2.38607,1.7529,0.821841,60.9144,2.26894,0,1.23587,0,0.0162423,0.016242335,0.01624233
5.75,2.375,0.373,-0.372,232.5,-2.38607,1.7529,0.821841,60.9144,2.26894,0,1.23587,0,0.0172749,0.017274901,0.017274896
5.75,2.375,0.373,-0.372,247.5,-2.38607,1.7529,0.821841,60.9144,2.26894,0,1.23587,0,0.0188558,0.018855784,0.01885578
5.75,2.375,0.373,-0.372,262.5,-2.38607,1.7529,0.821841,60.9144,2.26894,0,1.23587,0,0.0212109,0.02121088,0.021210875
5.75,2.375,0.373,-0.372,277.5,-2.38607,1.7529,0.821841,60.9144,2.26894,0,1.23587,0,0.0246907,0.024690669,0.024690665
5.75,2.375,0.373,-0.372,292.5,-2.38607,1.7529,0.821841,60.9144,2.26894,0,1.23587,0,0.029802,0.029802047,0.029802043
5.75,2.375,0.373,-0.372,307.5,-2.38607,1.7529,0.821841,60.9144,2.26894,0,1.23587,0,0.0371549,0.037154958,0.037154954
5.75,2.375,0.373,-0.372,322.5,-2.38607,1.7529,0.821841,60.9144,2.26894,0,1.23587,0,0.0470684,0.047068413,0.04706841
5.75,2.375,0.373,-0.372,337.5,-2.38607,1.7529,0.821841,60.9144,2.26894,0,1.23587,0,0.0583608,0.0583608,0.058360796
5.75,2.375,0.373,-0.372,352.5,-2.38607,1.7529,0.821841,60.9144,2.26894,0,1.23587,0,0.0667402,0.06674027,0.06674026
5.75,2.012,0.378,-0.192,7.5,-2.4544,2.15838,1.30188,113.378,3.0196,0,1.43317,0,0.0625791,0.06257908,0.062579095
5.75,2.012,0.378,-0.192,22.5,-2.4544,2.15838,1.30188,113.378,3.0196,0,1.43317,0,0.0612197,0.061219677,0.06121969
5.75,2.012,0.378,-0.192,37.5,-2.4544,2.15838,1.30188,113.378,3.0196,0,1.43317,0,0.0587475,0.058747448,0.05874746
5.75,2.012,0.378,-0.192,52.5,-2.4544,2.15838,1.30188,113.378,3.0196,0,1.43317,0,0.0555622,0.0555622,0.05556221
5.75,2.012,0.378,-0.192,67.5,-2.4544,2.15838,1.30188,113.378,3.0196,0,1.43317,0,0.0520898,0.052089714,0.052089725
5.75,2.012,0.378,-0.192,82.5,-2.4544,2.15838,1.30188,113.378,3.0196,0,1.43317,0,0.0486855,0.048685525,0.048685536
5.75,2.012,0.378,-0.192,97.5,-2.4544,2.15838,1.30188,113.378,3.0196,0,1.43317,0,0.0455953,0.045595285,0.045595296
5.75,2.012,0.378,-0.192,112.5,-2.4544,2.15838,1.30188,113.378,3.0196,0,1.43317,0,0.0429607,0.042960744,0.042960756
5.75,2.012,0.378,-0.192,127.5,-2.4544,2.15838,1.30188,113.378,3.0196,0,1.43317,0,0.0408469,0.040846847,0.04084686
5.75,2.012,0.378,-0.192,142.5,-2.4544,2.15838,1.30188,113.378,3.0196,0,1.43317,0,0.0392719,0.03927187,0.039271876
5.75,2.012,0.378,-0.192,157.5,-2.4544,2.15838,1.30188,113.378,3.0196,0,1.43317,0,0.0382315,0.038231447,0.03823146
5.75,2.012,0.378,-0.192,172.5,-2.4544,2.15838,1.30188,113.378,3.0196,0,1.43317,0,0.037715,0.03771496,0.03771497
5.75,2.012,0.378,-0.192,187.5,-2.4544,2.15838,1.30188,113.378,3.0196,0,1.43317,0,0.037715,0.03771496,0.03771497
5.75,2.012,0.378,-0.192,202.5,-2.4544,2.15838,1.30188,113.378,3.0196,0,1.43317,0,0.0382315,0.038231447,0.03823146
5.75,2.012,0.378,-0.192,217.5,-2.4544,2.15838,1.30188,113.378,3.0196,0,1.43317,0,0.0392719,0.039271865,0.039271876
5.75,2.012,0.378,-0.192,232.5,-2.4544,2.15838,1.30188,113.378,3.0196,0,1.43317,0,0.0408469,0.040846847,0.04084686
5.75,2.012,0.378,-0.192,247.5,-2.4544,2.15838,1.30188,113.378,3.0196,0,1.43317,0,0.0429607,0.042960733,0.042960744
5.75,2.012,0.378,-0.192,262.5,-2.4544,2.15838,1.30188,113.378,3.0196,0,1.43317,0,0.0455953,0.045595277,0.04559529
5.75,2.012,0.378,-0.192,277.5,-2.4544,2.15838,1.30188,113.378,3.0196,0,1.43317,0,0.0486855,0.048685517,0.04868553
5.75,2.012,0.378,-0.192,292.5,-2.4544,2.15838,1.30188,113.378,3.0196,0,1.43317,0,0.0520898,0.052089714,0.052089725
5.75,2.012,0.378,-0.192,307.5,-2.4544,2.15838,1.30188,113.378,3.0196,0,1.43317,0,0.0555622,0.0555622,0.05556221
5.75,2.012,0.378,-0.192,322.5,-2.4544,2.15838,1.30188,113.378,3.0196,0,1.43317,0,0.0587475,0.05874745,0.058747463
5.75,2.012,0.378,-0.192,337.5,-2.4544,2.15838,1.30188,113.378,3.0196,0,1.43317,0,0.0612197,0.061219677,0.06121969
5.75,2.012,0.378,-0.192,352.5,-2.4544,2.15838,1.30188,113.378,3.0196,0,1.43317,0,0.0625791,0.06257908,0.062579095
5.75,2.054,0.392,-0.233,7.5,-2.40374,2.05448,1.16918,90.335,2.73896,0,1.34769,0,0.0550049,0.05500489,0.05500486
5.75,2.054,0.392,-0.233,22.5,-2.40374,2.05448,1.16918,90.335,2.73896,0,1.34769,0,0.0531568,0.053156834,0.053156804
5.75,2.054,0.392,-0.233,37.5,-2.40374,2.05448,1.16918,90.335,2.73896,0,1.34769,0,0.049935,0.049935024,0.049934994
5.75,2.054,0.392,-0.233,52.5,-2.40374,2.05448,1.16918,90.335,2.73896,0,1.34769,0,0.0460328,0.04603282,0.04603279
5.75,2.054,0.392,-0.233,67.5,-2.40374,2.05448,1.16918,90.335,2.73896,0,1.34769,0,0.0420742,0.04207425,0.04207422
5.75,2.054,0.392,-0.233,82.5,-2.40374,2.05448,1.16918,90.335,2.73896,0,1.34769,0,0.0384692,0.03846927,0.03846924
5.75,2.054,0.392,-0.233,97.5,-2.40374,2.05448,1.16918,90.335,2.73896,0,1.34769,0,0.0354154,0.035415467,0.035415437
5.75,2.054,0.392,-0.233,112.5,-2.40374,2.05448,1.16918,90.335,2.73896,0,1.34769,0,0.0329654,0.03296548,0.03296545
5.75,2.054,0.392,-0.233,127.5,-2.40374,2.05448,1.16918,90.335,2.73896,0,1.34769,0,0.0310962,0.031096183,0.031096153
5.75,2.054,0.392,-0.233,142.5,-2.40374,2.05448,1.16918,90.335,2.73896,0,1.34769,0,0.0297568,0.029756874,0.029756844
5.75,2.054,0.392,-0.233,157.5,-2.40374,2.05448,1.16918,90.335,2.73896,0,1.34769,0,0.0288963,0.028896369,0.02889634
5.75,2.054,0.392,-0.233,172.5,-2.40374,2.05448,1.16918,90.335,2.73896,0,1.34769,0,0.0284762,0.028476201,0.028476171
5.75,2.054,0.392,-0.233,187.5,-2.40374,2.05448,1.16918,90.335,2.73896,0,1.34769,0,0.0284762,0.028476201,0.028476171
5.75,2.054,0.392,-0.233,202.5,-2.40374,2.05448,1.16918,90.335,2.73896,0,1.34769,0,0.0288963,0.028896369,0.02889634
5.75,2.054,0.392,-0.233,217.5,-2.40374,2.05448,1.16918,90.335,2.73896,0,1.34769,0,0.0297568,0.029756874,0.029756844
5.75,2.054,0.392,-0.233,232.5,-2.40374,2.05448,1.16918,90.335,2.73896,0,1.34769,0,0.0310962,0.031096183,0.031096153
5.75,2.054,0.392,-0.233,247.5,-2.40374,2.05448,1.16918,90.335,2.73896,0,1.34769,0,0.0329654,0.03296547,0.03296544
5.75,2.054,0.392,-0.233,262.5,-2.40374,2.05448,1.16918,90.335,2.73896,0,1.34769,0,0.0354154,0.035415463,0.035415433
5.75,2.054,0.392,-0.233,277.5,-2.40374,2.05448,1.16918,90.335,2.73896,0,1.34769,0,0.0384692,0.038469262,0.038469233
5.75,2.054,0.392,-0.233,292.5,-2.40374,2.05448,1.16918,90.335,2.73896,0,1.34769,0,0.0420742,0.04207425,0.04207422
5.75,2.054,0.392,-0.233,307.5,-2.40374,2.05448,1.16918,90.335,2.73896,0,1.34769,0,0.0460328,0.04603282,0.04603279
5.75,2.054,0.392,-0.233,322.5,-2.40374,2.05448,1.16918,90.335,2.73896,0,1.34769,0,0.049935,0.049935024,0.049934994
5.75,2.054,0.392,-0.233,337.5,-2.40374,2.05448,1.16918,90.335,2.73896,0,1.34769,0,0.0531568,0.053156834,0.053156804
5.75,2.054,0.392,-0.233,352.5,-2.40374,2.05448,1.16918,90.335,2.73896,0,1.34769,0,0.0550049,0.055004876,0.055004846
5.75,2.074,0.398,-0.279,7.5,-2.36569,1.94659,1.04328,74.5626,2.51631,0,1.28339,0,0.0514184,0.05141839,0.0514184
5.75,2.074,0.398,-0.279,22.5,-2.36569,1.94659,1.04328,74.5626,2.51631,0,1.28339,0,0.0488846,0.04888456,0.04888457
5.75,2.074,0.398,-0.279,37.5,-2.36569,1.94659,1.04328,74.5626,2.51631,0,1.28339,0,0.0447078,0.044707775,0.04470779
5.75,2.074,0.398,-0.279,52.5,-2.36569,1.94659,1.04328,74.5626,2.51631,0,1.28339,0,0.040028,0.04002794,0.040027954
5.75,2.074,0.398,-0.279,67.5,-2.36569,1.94659,1.04328,74.5626,2.51631,0,1.28339,0,0.035668,0.035667934,0.03566795
5.75,2.074,0.398,-0.279,82.5,-2.36569,1.94659,1.04328,74.5626,2.51631,0,1.28339,0,0.0320082,0.032008134,0.03200815
5.75,2.074,0.398,-0.279,97.5,-2.36569,1.94659,1.04328,74.5626,2.51631,0,1.28339,0,0.0291226,0.02912261,0.029122625
5.75,2.074,0.398,-0.279,112.5,-2.36569,1.94659,1.04328,74.5626,2.51631,0,1.28339,0,0.0269416,0.026941529,0.026941542
5.75,2.074,0.398,-0.279,127.5,-2.36569,1.94659,1.04328,74.5626,2.51631,0,1.28339,0,0.0253539,0.025353903,0.025353916
5.75,2.074,0.398,-0.279,142.5,-2.36569,1.94659,1.04328,74.5626,2.51631,0,1.28339,0,0.0242557,0.024255712,0.024255723
5.75,2.074,0.398,-0.279,157.5,-2.36569,1.94659,1.04328,74.5626,2.51631,0,1.28339,0,0.023567,0.023567019,0.023567032
5.75,2.074,0.398,-0.279,172.5,-2.36569,1.94659,1.04328,74.5626,2.51631,0,1.28339,0,0.0232355,0.023235474,0.023235489
5.75,2.074,0.398,-0.279,187.5,-2.36569,1.94659,1.04328,74.5626,2.51631,0,1.28339,0,0.0232355,0.023235476,0.023235489
5.75,2.074,0.398,-0.279,202.5,-2.36569,1.94659,1.04328,74.5626,2.51631,0,1.28339,0,0.023567,0.023567019,0.023567032
5.75,2.074,0.398,-0.279,217.5,-2.36569,1.94659,1.04328,74.5626,2.51631,0,1.28339,0,0.0242557,0.024255712,0.024255723
5.75,2.074,0.398,-0.279,232.5,-2.36569,1.94659,1.04328,74.5626,2.51631,0,1.28339,0,0.0253539,0.025353897,0.025353912
5.75,2.074,0.398,-0.279,247.5,-2.36569,1.94659,1.04328,74.5626,2.51631,0,1.28339,0,0.0269416,0.026941523,0.026941536
5.75,2.074,0.398,-0.279,262.5,-2.36569,1.94659,1.04328,74.5626,2.51631,0,1.28339,0,0.0291226,0.029122606,0.029122619
5.75,2.074,0.398,-0.279,277.5,-2.36569,1.94659,1.04328,74.5626,2.51631,0,1.28339,0,0.0320082,0.032008126,0.032008138
5.75,2.074,0.398,-0.279,292.5,-2.36569,1.94659,1.04328,74.5626,2.51631,0,1.28339,0,0.035668,0.035667934,0.03566795
5.75,2.074,0.398,-0.279,307.5,-2.36569,1.94659,1.04328,74.5626,2.51631,0,1.28339,0,0.040028,0.04002794,0.040027954
5.75,2.074,0.398,-0.279,322.5,-2.36569,1.94659,1.04328,74.5626,2.51631,0,1.28339,0,0.0447078,0.044707775,0.04470779
5.75,2.074,0.398,-0.279,337.5,-2.36569,1.94659,1.04328,74.5626,2.51631,0,1.28339,0,0.0488846,0.04888456,0.04888457
5.75,2.074,0.398,-0.279,352.5,-2.36569,1.94659,1.04328,74.5626,2.51631,0,1.28339,0,0.0514184,0.051418375,0.051418386
5.75,2.084,0.4,-0.324,7.5,-2.33213,1.84907,0.934829,64.0384,2.33862,0,1.23278,0,0.0492475,0.049247533,0.049247555
5.75,2.084,0.4,-0.324,22.5,-2.33213,1.84907,0.934829,64.0384,2.33862,0,1.23278,0,0.0459901,0.045990102,0.045990124
5.75,2.084,0.4,-0.324,37.5,-2.33213,1.84907,0.934829,64.0384,2.33862,0,1.23278,0,0.040929,0.040929005,0.040929027
5.75,2.084,0.4,-0.324,52.5,-2.33213,1.84907,0.934829,64.0384,2.33862,0,1.23278,0,0.0356816,0.03568157,0.035681594
5.75,2.084,0.4,-0.324,67.5,-2.33213,1.84907,0.934829,64.0384,2.33862,0,1.23278,0,0.0311641,0.031164091,0.031164113
5.75,2.084,0.4,-0.324,82.5,-2.33213,1.84907,0.934829,64.0384,2.33862,0,1.23278,0,0.0276301,0.027630128,0.02763015
5.75,2.084,0.4,-0.324,97.5,-2.33213,1.84907,0.934829,64.0384,2.33862,0,1.23278,0,0.0250014,0.025001414,0.025001436
5.75,2.084,0.4,-0.324,112.5,-2.33213,1.84907,0.934829,64.0384,2.33862,0,1.23278,0,0.0231033,0.02310333,0.023103353
5.75,2.084,0.4,-0.324,127.5,-2.33213,1.84907,0.934829,64.0384,2.33862,0,1.23278,0,0.0217686,0.021768615,0.021768637
5.75,2.084,0.4,-0.324,142.5,-2.33213,1.84907,0.934829,64.0384,2.33862,0,1.23278,0,0.0208681,0.020868078,0.0208681
5.75,2.084,0.4,-0.324,157.5,-2.33213,1.84907,0.934829,64.0384,2.33862,0,1.23278,0,0.0203127,0.020312697,0.020312719
5.75,2.084,0.4,-0.324,172.5,-2.33213,1.84907,0.934829,64.0384,2.33862,0,1.23278,0,0.0200479,0.020047873,0.020047896
5.75,2.084,0.4,-0.324,187.5,-2.33213,1.84907,0.934829,64.0384,2.33862,0,1.23278,0,0.0200479,0.020047873,0.020047896
5.75,2.084,0.4,-0.324,202.5,-2.33213,1.84907,0.934829,64.0384,2.33862,0,1.23278,0,0.0203127,0.020312697,0.020312719
5.75,2.084,0.4,-0.324,217.5,-2.33213,1.84907,0.934829,64.0384,2.33862,0,1.23278,0,0.0208681,0.020868078,0.0208681
5.75,2.084,0.4,-0.324,232.5,-2.33213,1.84907,0.934829,64.0384,2.33862,0,1.23278,0,0.0217686,0.021768615,0.021768637
5.75,2.084,0.4,-0.324,247.5,-2.33213,1.84907,0.934829,64.0384,2.33862,0,1.23278,0,0.0231033,0.023103327,0.023103349
5.75,2.084,0.4,-0.324,262.5,-2.33213,1.84907,0.934829,64.0384,2.33862,0,1.23278,0,0.0250014,0.025001412,0.025001435
5.75,2.084,0.4,-0.324,277.5,-2.33213,1.84907,0.934829,64.0384,2.33862,0,1.23278,0,0.0276301,0.027630113,0.027630135
5.75,2.084,0.4,-0.324,292.5,-2.33213,1.84907,0.934829,64.0384,2.33862,0,1.23278,0,0.0311641,0.031164091,0.031164113
5.75,2.084,0.4,-0.324,307.5,-2.33213,1.84907,0.934829,64.0384,2.33862,0,1.23278,0,0.0356816,0.03568157,0.035681594
5.75,2.084,0.4,-0.324,322.5,-2.33213,1.84907,0.934829,64.0384,2.33862,0,1.23278,0,0.040929,0.04092901,0.04092903
5.75,2.084,0.4,-0.324,337.5,-2.33213,1.84907,0.934829,64.0384,2.33862,0,1.23278,0,0.0459901,0.045990076,0.0459901
5.75,2.084,0.4,-0.324,352.5,-2.33213,1.84907,0.934829,64.0384,2.33862,0,1.23278,0,0.0492475,0.049247533,0.049247555
5.75,2.091,0.401,-0.371,7.5,-2.29399,1.75483,0.833607,55.8353,2.1742,0,1.18455,0,0.0473753,0.04737536,0.047375355
5.75,2.091,0.401,-0.371,22.5,-2.29399,1.75483,0.833607,55.8353,2.1742,0,1.18455,0,0.0433422,0.043342233,0.043342233
5.75,2.091,0.401,-0.371,37.5,-2.29399,1.75483,0.833607,55.8353,2.1742,0,1.18455,0,0.0374706,0.03747066,0.03747066
5.75,2.091,0.401,-0.371,52.5,-2.29399,1.75483,0.833607,55.8353,2.1742,0,1.18455,0,0.0318516,0.03185165,0.031851646
5.75,2.091,0.401,-0.371,67.5,-2.29399,1.75483,0.833607,55.8353,2.1742,0,1.18455,0,0.0273684,0.027368391,0.02736839
5.75,2.091,0.401,-0.371,82.5,-2.29399,1.75483,0.833607,55.8353,2.1742,0,1.18455,0,0.0240768,0.024076805,0.0240768
5.75,2.091,0.401,-0.371,97.5,-2.29399,1.75483,0.833607,55.8353,2.1742,0,1.18455,0,0.0217466,0.021746635,0.021746635
5.75,2.091,0.401,-0.371,112.5,-2.29399,1.75483,0.833607,55.8353,2.1742,0,1.18455,0,0.0201254,0.020125428,0.020125426
5.75,2.091,0.401,-0.371,127.5,-2.29399,1.75483,0.833607,55.8353,2.1742,0,1.18455,0,0.0190157,0.019015756,0.019015754
5.75,2.091,0.401,-0.371,142.5,-2.29399,1.75483,0.833607,55.8353,2.1742,0,1.18455,0,0.018281,0.018281056,0.018281054
5.75,2.091,0.401,-0.371,157.5,-2.29399,1.75483,0.833607,55.8353,2.1742,0,1.18455,0,0.0178335,0.01783352,0.017833516
5.75,2.091,0.401,-0.371,172.5,-2.29399,1.75483,0.833607,55.8353,2.1742,0,1.18455,0,0.0176216,0.017621605,0.017621603
5.75,2.091,0.401,-0.371,187.5,-2.29399,1.75483,0.833607,55.8353,2.1742,0,1.18455,0,0.0176216,0.017621607,0.017621603
5.75,2.091,0.401,-0.371,202.5,-2.29399,1.75483,0.833607,55.8353,2.1742,0,1.18455,0,0.0178335,0.01783352,0.017833518
5.75,2.091,0.401,-0.371,217.5,-2.29399,1.75483,0.833607,55.8353,2.1742,0,1.18455,0,0.018281,0.018281056,0.018281054
5.75,2.091,0.401,-0.371,232.5,-2.29399,1.75483,0.833607,55.8353,2.1742,0,1.18455,0,0.0190157,0.019015756,0.019015754
5.75,2.091,0.401,-0.371,247.5,-2.29399,1.75483,0.833607,55.8353,2.1742,0,1.18455,0,0.0201254,0.020125428,0.020125426
5.75,2.091,0.401,-0.371,262.5,-2.29399,1.75483,0.833607,55.8353,2.1742,0,1.18455,0,0.0217466,0.02174663,0.021746628
5.75,2.091,0.401,-0.371,277.5,-2.29399,1.75483,0.833607,55.8353,2.1742,0,1.18455,0,0.0240768,0.024076793,0.02407679
5.75,2.091,0.401,-0.371,292.5,-2.29399,1.75483,0.833607,55.8353,2.1742,0,1.18455,0,0.0273684,0.027368391,0.02736839
5.75,2.091,0.401,-0.371,307.5,-2.29399,1.75483,0.833607,55.8353,2.1742,0,1.18455,0,0.0318516,0.03185165,0.031851646
5.75,2.091,0.401,-0.371,322.5,-2.29399,1.75483,0.833607,55.8353,2.1742,0,1.18455,0,0.0374706,0.037470665,0.03747066
5.75,2.091,0.401,-0.371,337.5,-2.29399,1.75483,0.833607,55.8353,2.1742,0,1.18455,0,0.0433422,0.043342233,0.043342233
5.75,2.091,0.401,-0.371,352.5,-2.29399,1.75483,0.833607,55.8353,2.1742,0,1.18455,0,0.0473753,0.047375336,0.047375336
5.75,2.161,0.336,-0.171,7.5,-2.58762,2.21468,1.40487,145.648,3.46175,0,1.5886,0,0.125173,0.12517315,0.12517312
5.75,2.161,0.336,-0.171,22.5,-2.58762,2.21468,1.40487,145.648,3.46175,0,1.5886,0,0.11975,0.11975002,0.11975001
5.75,2.161,0.336,-0.171,37.5,-2.58762,2.21468,1.40487,145.648,3.46175,0,1.5886,0,0.110323,0.11032264,0.110322624
5.75,2.161,0.336,-0.171,52.5,-2.58762,2.21468,1.40487,145.648,3.46175,0,1.5886,0,0.0989467,0.098946705,0.09894668
5.75,2.161,0.336,-0.171,67.5,-2.58762,2.21468,1.40487,145.648,3.46175,0,1.5886,0,0.0874481,0.08744812,0.0874481
5.75,2.161,0.336,-0.171,82.5,-2.58762,2.21468,1.40487,145.648,3.46175,0,1.5886,0,0.0770071,0.077007115,0.0770071
5.75,2.161,0.336,-0.171,97.5,-2.58762,2.21468,1.40487,145.648,3.46175,0,1.5886,0,0.0681806,0.068180665,0.06818065
5.75,2.161,0.336,-0.171,112.5,-2.58762,2.21468,1.40487,145.648,3.46175,0,1.5886,0,0.0611086,0.06110862,0.0611086
5.75,2.161,0.336,-0.171,127.5,-2.58762,2.21468,1.40487,145.648,3.46175,0,1.5886,0,0.0557168,0.055716872,0.055716854
5.75,2.161,0.336,-0.171,142.5,-2.58762,2.21468,1.40487,145.648,3.46175,0,1.5886,0,0.0518553,0.0518554,0.05185538
5.75,2.161,0.336,-0.171,157.5,-2.58762,2.21468,1.40487,145.648,3.46175,0,1.5886,0,0.0493748,0.04937493,0.04937491
5.75,2.161,0.336,-0.171,172.5,-2.58762,2.21468,1.40487,145.648,3.46175,0,1.5886,0,0.0481638,0.0481639,0.048163876
5.75,2.161,0.336,-0.171,187.5,-2.58762,2.21468,1.40487,145.648,3.46175,0,1.5886,0,0.0481638,0.048163883,0.048163865
5.75,2.161,0.336,-0.171,202.5,-2.58762,2.21468,1.40487,145.648,3.46175,0,1.5886,0,0.0493748,0.049374923,0.04937491
