set,index,k,QQ,xB,t,phi,F,errF,varF,ReH,ReE,ReHtilde,dvcs
10,2,5.75,2.375,0.373,-0.372,37.5,0.0410762,0.00490532,0.11942,-2.38607,1.7529,0.821841,0.00910937
10,3,5.75,2.375,0.373,-0.372,52.5,0.0397685,0.00405877,0.10206,-2.38607,1.7529,0.821841,0.00910937
10,4,5.75,2.375,0.373,-0.372,67.5,0.0254605,0.00269271,0.10576,-2.38607,1.7529,0.821841,0.00910937
10,5,5.75,2.375,0.373,-0.372,82.5,0.0205391,0.00227819,0.11092,-2.38607,1.7529,0.821841,0.00910937
10,6,5.75,2.375,0.373,-0.372,97.5,0.0216237,0.00242877,0.11232,-2.38607,1.7529,0.821841,0.00910937
10,7,5.75,2.375,0.373,-0.372,112.5,0.0194461,0.00224914,0.11566,-2.38607,1.7529,0.821841,0.00910937
10,8,5.75,2.375,0.373,-0.372,127.5,0.0151477,0.00165247,0.10909,-2.38607,1.7529,0.821841,0.00910937
10,9,5.75,2.375,0.373,-0.372,142.5,0.0170107,0.00191796,0.11275,-2.38607,1.7529,0.821841,0.00910937
10,10,5.75,2.375,0.373,-0.372,157.5,0.0132433,0.00170268,0.12857,-2.38607,1.7529,0.821841,0.00910937
10,11,5.75,2.375,0.373,-0.372,172.5,0.0165127,0.00245891,0.14891,-2.38607,1.7529,0.821841,0.00910937
10,12,5.75,2.375,0.373,-0.372,187.5,0.0161433,0.00218095,0.1351,-2.38607,1.7529,0.821841,0.00910937
10,13,5.75,2.375,0.373,-0.372,202.5,0.0140523,0.00161559,0.11497,-2.38607,1.7529,0.821841,0.00910937
10,14,5.75,2.375,0.373,-0.372,217.5,0.0140041,0.00165683,0.11831,-2.38607,1.7529,0.821841,0.00910937
10,15,5.75,2.375,0.373,-0.372,232.5,0.0186472,0.00176663,0.09474,-2.38607,1.7529,0.821841,0.00910937
10,16,5.75,2.375,0.373,-0.372,247.5,0.0162954,0.00179689,0.11027,-2.38607,1.7529,0.821841,0.00910937
10,17,5.75,2.375,0.373,-0.372,262.5,0.0198793,0.0021907,0.1102,-2.38607,1.7529,0.821841,0.00910937
10,18,5.75,2.375,0.373,-0.372,277.5,0.0212029,0.00210269,0.09917,-2.38607,1.7529,0.821841,0.00910937
10,19,5.75,2.375,0.373,-0.372,292.5,0.0307977,0.0029612,0.09615,-2.38607,1.7529,0.821841,0.00910937
10,20,5.75,2.375,0.373,-0.372,307.5,0.0422046,0.00441038,0.1045,-2.38607,1.7529,0.821841,0.00910937
10,21,5.75,2.375,0.373,-0.372,322.5,0.0537924,0.00567456,0.10549,-2.38607,1.7529,0.821841,0.00910937
10,22,5.75,2.375,0.373,-0.372,337.5,0.0736721,0.01025,0.13913,-2.38607,1.7529,0.821841,0.00910937
10,23,5.75,2.375,0.373,-0.372,352.5,0.0716548,0.0135033,0.18845,-2.38607,1.7529,0.821841,0.00910937
11,0,5.75,2.012,0.378,-0.192,7.5,0.0665313,0.00785868,0.11812,-2.4544,2.15838,1.30188,0.0217681
11,1,5.75,2.012,0.378,-0.192,22.5,0.0556834,0.0060745,0.10909,-2.4544,2.15838,1.30188,0.0217681
11,2,5.75,2.012,0.378,-0.192,37.5,0.0552188,0.00702769,0.12727,-2.4544,2.15838,1.30188,0.0217681
11,3,5.75,2.012,0.378,-0.192,52.5,0.0485457,0.00644783,0.13282,-2.4544,2.15838,1.30188,0.0217681
11,4,5.75,2.012,0.378,-0.192,67.5,0.0574261,0.00702091,0.12226,-2.4544,2.15838,1.30188,0.0217681
11,5,5.75,2.012,0.378,-0.192,82.5,0.0512389,0.0066298,0.12939,-2.4544,2.15838,1.30188,0.0217681
11,6,5.75,2.012,0.378,-0.192,97.5,0.0469304,0.00572504,0.12199,-2.4544,2.15838,1.30188,0.0217681
11,7,5.75,2.012,0.378,-0.192,112.5,0.0428732,0.00515593,0.12026,-2.4544,2.15838,1.30188,0.0217681
11,8,5.75,2.012,0.378,-0.192,127.5,0.0438678,0.00528695,0.12052,-2.4544,2.15838,1.30188,0.0217681
11,9,5.75,2.012,0.378,-0.192,142.5,0.0323304,0.00446419,0.13808,-2.4544,2.15838,1.30188,0.0217681
11,10,5.75,2.012,0.378,-0.192,157.5,0.041308,0.00597231,0.14458,-2.4544,2.15838,1.30188,0.0217681
11,11,5.75,2.012,0.378,-0.192,172.5,0.028782,0.00390111,0.13554,-2.4544,2.15838,1.30188,0.0217681
11,12,5.75,2.012,0.378,-0.192,187.5,0.0373333,0.00515946,0.1382,-2.4544,2.15838,1.30188,0.0217681
11,13,5.75,2.012,0.378,-0.192,202.5,0.0432491,0.0059195,0.13687,-2.4544,2.15838,1.30188,0.0217681
11,14,5.75,2.012,0.378,-0.192,217.5,0.0360932,0.00447014,0.12385,-2.4544,2.15838,1.30188,0.0217681
11,15,5.75,2.012,0.378,-0.192,232.5,0.0341938,0.00473858,0.13858,-2.4544,2.15838,1.30188,0.0217681
11,16,5.75,2.012,0.378,-0.192,247.5,0.0463685,0.00634645,0.13687,-2.4544,2.15838,1.30188,0.0217681
11,17,5.75,2.012,0.378,-0.192,262.5,0.0402233,0.005116,0.12719,-2.4544,2.15838,1.30188,0.0217681
11,18,5.75,2.012,0.378,-0.192,277.5,0.0569445,0.00759241,0.13333,-2.4544,2.15838,1.30188,0.0217681
11,19,5.75,2.012,0.378,-0.192,292.5,0.0590435,0.00743594,0.12594,-2.4544,2.15838,1.30188,0.0217681
11,20,5.75,2.012,0.378,-0.192,307.5,0.0556066,0.00670727,0.12062,-2.4544,2.15838,1.30188,0.0217681
11,21,5.75,2.012,0.378,-0.192,322.5,0.0550007,0.00627063,0.11401,-2.4544,2.15838,1.30188,0.0217681
11,22,5.75,2.012,0.378,-0.192,337.5,0.0576009,0.00654577,0.11364,-2.4544,2.15838,1.30188,0.0217681
11,23,5.75,2.012,0.378,-0.192,352.5,0.0495783,0.00545807,0.11009,-2.4544,2.15838,1.30188,0.0217681
12,0,5.75,2.054,0.392,-0.233,7.5,0.0565931,0.00452745,0.08,-2.40374,2.05448,1.16918,0.0186438
12,1,5.75,2.054,0.392,-0.233,22.5,0.0533899,0.00418577,0.0784,-2.40374,2.05448,1.16918,0.0186438
12,2,5.75,2.054,0.392,-0.233,37.5,0.0475754,0.0039088,0.08216,-2.40374,2.05448,1.16918,0.0186438
12,3,5.75,2.054,0.392,-0.233,52.5,0.0428077,0.0032979,0.07704,-2.40374,2.05448,1.16918,0.0186438
12,4,5.75,2.054,0.392,-0.233,67.5,0.0436765,0.00374351,0.08571,-2.40374,2.05448,1.16918,0.0186438
12,5,5.75,2.054,0.392,-0.233,82.5,0.0351654,0.00295601,0.08406,-2.40374,2.05448,1.16918,0.0186438
12,6,5.75,2.054,0.392,-0.233,97.5,0.0372426,0.00367883,0.09878,-2.40374,2.05448,1.16918,0.0186438
12,7,5.75,2.054,0.392,-0.233,112.5,0.0325781,0.00299849,0.09204,-2.40374,2.05448,1.16918,0.0186438
12,8,5.75,2.054,0.392,-0.233,127.5,0.0286249,0.00282156,0.09857,-2.40374,2.05448,1.16918,0.0186438
12,9,5.75,2.054,0.392,-0.233,142.5,0.0310788,0.00314207,0.1011,-2.40374,2.05448,1.16918,0.0186438
12,10,5.75,2.054,0.392,-0.233,157.5,0.028365,0.00271312,0.09565,-2.40374,2.05448,1.16918,0.0186438
12,11,5.75,2.054,0.392,-0.233,172.5,0.0230425,0.00227844,0.09888,-2.40374,2.05448,1.16918,0.0186438
12,12,5.75,2.054,0.392,-0.233,187.5,0.0298762,0.00296521,0.09925,-2.40374,2.05448,1.16918,0.0186438
12,13,5.75,2.054,0.392,-0.233,202.5,0.0302076,0.00269814,0.08932,-2.40374,2.05448,1.16918,0.0186438
12,14,5.75,2.054,0.392,-0.233,217.5,0.030307,0.00295584,0.09753,-2.40374,2.05448,1.16918,0.0186438
12,15,5.75,2.054,0.392,-0.233,232.5,0.0292911,0.00315787,0.10781,-2.40374,2.05448,1.16918,0.0186438
12,16,5.75,2.054,0.392,-0.233,247.5,0.0352422,0.00346643,0.09836,-2.40374,2.05448,1.16918,0.0186438
12,17,5.75,2.054,0.392,-0.233,262.5,0.0404978,0.00382542,0.09446,-2.40374,2.05448,1.16918,0.0186438
12,18,5.75,2.054,0.392,-0.233,277.5,0.0359285,0.00349908,0.09739,-2.40374,2.05448,1.16918,0.0186438
12,19,5.75,2.054,0.392,-0.233,292.5,0.0400103,0.00344568,0.08612,-2.40374,2.05448,1.16918,0.0186438
12,20,5.75,2.054,0.392,-0.233,307.5,0.0528176,0.00469496,0.08889,-2.40374,2.05448,1.16918,0.0186438
12,21,5.75,2.054,0.392,-0.233,322.5,0.0566154,0.00446979,0.07895,-2.40374,2.05448,1.16918,0.0186438
12,22,5.75,2.054,0.392,-0.233,337.5,0.0502235,0.00396515,0.07895,-2.40374,2.05448,1.16918,0.0186438
12,23,5.75,2.054,0.392,-0.233,352.5,0.0571949,0.00457559,0.08,-2.40374,2.05448,1.16918,0.0186438
13,0,5.75,2.074,0.398,-0.279,7.5,0.0551437,0.00517138,0.09378,-2.36569,1.94659,1.04328,0.0165452
13,1,5.75,2.074,0.398,-0.279,22.5,0.0526448,0.00531081,0.10088,-2.36569,1.94659,1.04328,0.0165452
13,2,5.75,2.074,0.398,-0.279,37.5,0.0402506,0.00376504,0.09354,-2.36569,1.94659,1.04328,0.0165452
13,3,5.75,2.074,0.398,-0.279,52.5,0.0406949,0.00403002,0.09903,-2.36569,1.94659,1.04328,0.0165452
13,4,5.75,2.074,0.398,-0.279,67.5,0.0389792,0.00405579,0.10405,-2.36569,1.94659,1.04328,0.0165452
13,5,5.75,2.074,0.398,-0.279,82.5,0.033627,0.00378707,0.11262,-2.36569,1.94659,1.04328,0.0165452
13,6,5.75,2.074,0.398,-0.279,97.5,0.0218682,0.00232306,0.10623,-2.36569,1.94659,1.04328,0.0165452
13,7,5.75,2.074,0.398,-0.279,112.5,0.0253533,0.00263192,0.10381,-2.36569,1.94659,1.04328,0.0165452
13,8,5.75,2.074,0.398,-0.279,127.5,0.0273379,0.00312445,0.11429,-2.36569,1.94659,1.04328,0.0165452
13,9,5.75,2.074,0.398,-0.279,142.5,0.0224325,0.00255259,0.11379,-2.36569,1.94659,1.04328,0.0165452
13,10,5.75,2.074,0.398,-0.279,157.5,0.0293433,0.00318844,0.10866,-2.36569,1.94659,1.04328,0.0165452
13,11,5.75,2.074,0.398,-0.279,172.5,0.0208509,0.00227463,0.10909,-2.36569,1.94659,1.04328,0.0165452
13,12,5.75,2.074,0.398,-0.279,187.5,0.0160779,0.00180876,0.1125,-2.36569,1.94659,1.04328,0.0165452
13,13,5.75,2.074,0.398,-0.279,202.5,0.0234486,0.00275873,0.11765,-2.36569,1.94659,1.04328,0.0165452
13,14,5.75,2.074,0.398,-0.279,217.5,0.0296206,0.00293155,0.09897,-2.36569,1.94659,1.04328,0.0165452
13,15,5.75,2.074,0.398,-0.279,232.5,0.0248396,0.00303589,0.12222,-2.36569,1.94659,1.04328,0.0165452
13,16,5.75,2.074,0.398,-0.279,247.5,0.0289323,0.00325084,0.11236,-2.36569,1.94659,1.04328,0.0165452
13,17,5.75,2.074,0.398,-0.279,262.5,0.0294067,0.00317593,0.108,-2.36569,1.94659,1.04328,0.0165452
13,18,5.75,2.074,0.398,-0.279,277.5,0.0354488,0.00341301,0.09628,-2.36569,1.94659,1.04328,0.0165452
13,19,5.75,2.074,0.398,-0.279,292.5,0.0369847,0.00392888,0.10623,-2.36569,1.94659,1.04328,0.0165452
13,20,5.75,2.074,0.398,-0.279,307.5,0.0422011,0.00423192,0.10028,-2.36569,1.94659,1.04328,0.0165452
13,21,5.75,2.074,0.398,-0.279,322.5,0.0531764,0.00513631,0.09659,-2.36569,1.94659,1.04328,0.0165452
13,22,5.75,2.074,0.398,-0.279,337.5,0.053153,0.00516807,0.09723,-2.36569,1.94659,1.04328,0.0165452
13,23,5.75,2.074,0.398,-0.279,352.5,0.0436438,0.00488025,0.11182,-2.36569,1.94659,1.04328,0.0165452
14,0,5.75,2.084,0.4,-0.324,7.5,0.0463586,0.00649947,0.1402,-2.33213,1.84907,0.934829,0.0150419
14,1,5.75,2.084,0.4,-0.324,22.5,0.0361741,0.00428228,0.11838,-2.33213,1.84907,0.934829,0.0150419
14,2,5.75,2.084,0.4,-0.324,37.5,0.0395457,0.00524376,0.1326,-2.33213,1.84907,0.934829,0.0150419
14,3,5.75,2.084,0.4,-0.324,52.5,0.0421347,0.00527821,0.12527,-2.33213,1.84907,0.934829,0.0150419
14,4,5.75,2.084,0.4,-0.324,67.5,0.030403,0.0038028,0.12508,-2.33213,1.84907,0.934829,0.0150419
14,5,5.75,2.084,0.4,-0.324,82.5,0.0247884,0.00358391,0.14458,-2.33213,1.84907,0.934829,0.0150419
14,6,5.75,2.084,0.4,-0.324,97.5,0.0249075,0.0032833,0.13182,-2.33213,1.84907,0.934829,0.0150419
14,7,5.75,2.084,0.4,-0.324,112.5,0.0282511,0.00423766,0.15,-2.33213,1.84907,0.934829,0.0150419
14,8,5.75,2.084,0.4,-0.324,127.5,0.0198389,0.00252648,0.12735,-2.33213,1.84907,0.934829,0.0150419
14,9,5.75,2.084,0.4,-0.324,142.5,0.0194284,0.0029605,0.15238,-2.33213,1.84907,0.934829,0.0150419
14,10,5.75,2.084,0.4,-0.324,157.5,0.0222179,0.0035993,0.162,-2.33213,1.84907,0.934829,0.0150419
14,11,5.75,2.084,0.4,-0.324,172.5,0.0227466,0.00383621,0.16865,-2.33213,1.84907,0.934829,0.0150419
14,12,5.75,2.084,0.4,-0.324,187.5,0.021644,0.00406798,0.18795,-2.33213,1.84907,0.934829,0.0150419
14,13,5.75,2.084,0.4,-0.324,202.5,0.016421,0.00241996,0.14737,-2.33213,1.84907,0.934829,0.0150419
14,14,5.75,2.084,0.4,-0.324,217.5,0.0177317,0.00250336,0.14118,-2.33213,1.84907,0.934829,0.0150419
14,15,5.75,2.084,0.4,-0.324,232.5,0.0214159,0.00321238,0.15,-2.33213,1.84907,0.934829,0.0150419
14,16,5.75,2.084,0.4,-0.324,247.5,0.0230118,0.00284979,0.12384,-2.33213,1.84907,0.934829,0.0150419
14,17,5.75,2.084,0.4,-0.324,262.5,0.0210543,0.00295434,0.14032,-2.33213,1.84907,0.934829,0.0150419
14,18,5.75,2.084,0.4,-0.324,277.5,0.0249917,0.00329666,0.13191,-2.33213,1.84907,0.934829,0.0150419
14,19,5.75,2.084,0.4,-0.324,292.5,0.0318455,0.00424597,0.13333,-2.33213,1.84907,0.934829,0.0150419
14,20,5.75,2.084,0.4,-0.324,307.5,0.028034,0.00308149,0.10992,-2.33213,1.84907,0.934829,0.0150419
14,21,5.75,2.084,0.4,-0.324,322.5,0.0377119,0.00469739,0.12456,-2.33213,1.84907,0.934829,0.0150419
14,22,5.75,2.084,0.4,-0.324,337.5,0.0547024,0.00792802,0.14493,-2.33213,1.84907,0.934829,0.0150419
14,23,5.75,2.084,0.4,-0.324,352.5,0.0487348,0.00860024,0.17647,-2.33213,1.84907,0.934829,0.0150419
15,0,5.75,2.091,0.401,-0.371,7.5,0.0332847,0.00674448,0.20263,-2.29399,1.75483,0.833607,0.013758
15,1,5.75,2.091,0.401,-0.371,22.5,0.0445793,0.00709836,0.15923,-2.29399,1.75483,0.833607,0.013758
15,2,5.75,2.091,0.401,-0.371,37.5,0.0422211,0.00659072,0.1561,-2.29399,1.75483,0.833607,0.013758
15,3,5.75,2.091,0.401,-0.371,52.5,0.0347608,0.00505978,0.14556,-2.29399,1.75483,0.833607,0.013758
15,4,5.75,2.091,0.401,-0.371,67.5,0.0290503,0.00393573,0.13548,-2.29399,1.75483,0.833607,0.013758
15,5,5.75,2.091,0.401,-0.371,82.5,0.0265155,0.004339,0.16364,-2.29399,1.75483,0.833607,0.013758
15,6,5.75,2.091,0.401,-0.371,97.5,0.0238983,0.00334935,0.14015,-2.29399,1.75483,0.833607,0.013758
15,7,5.75,2.091,0.401,-0.371,112.5,0.0260394,0.0040361,0.155,-2.29399,1.75483,0.833607,0.013758
15,8,5.75,2.091,0.401,-0.371,127.5,0.0156673,0.00286304,0.18274,-2.29399,1.75483,0.833607,0.013758
15,9,5.75,2.091,0.401,-0.371,142.5,0.0234092,0.00554892,0.23704,-2.29399,1.75483,0.833607,0.013758
15,10,5.75,2.091,0.401,-0.371,157.5,0.0169055,0.00471173,0.27871,-2.29399,1.75483,0.833607,0.013758
15,11,5.75,2.091,0.401,-0.371,172.5,0.0198784,0.005851,0.29434,-2.29399,1.75483,0.833607,0.013758
15,12,5.75,2.091,0.401,-0.371,187.5,0.021089,0.00581762,0.27586,-2.29399,1.75483,0.833607,0.013758
15,13,5.75,2.091,0.401,-0.371,202.5,0.0169327,0.00401661,0.23721,-2.29399,1.75483,0.833607,0.013758
15,14,5.75,2.091,0.401,-0.371,217.5,0.0215385,0.00372552,0.17297,-2.29399,1.75483,0.833607,0.013758
15,15,5.75,2.091,0.401,-0.371,232.5,0.0258399,0.00489588,0.18947,-2.29399,1.75483,0.833607,0.013758
15,16,5.75,2.091,0.401,-0.371,247.5,0.0182076,0.00290029,0.15929,-2.29399,1.75483,0.833607,0.013758
15,17,5.75,2.091,0.401,-0.371,262.5,0.0187814,0.00335172,0.17846,-2.29399,1.75483,0.833607,0.013758
15,18,5.75,2.091,0.401,-0.371,277.5,0.0273751,0.0042968,0.15696,-2.29399,1.75483,0.833607,0.013758
15,19,5.75,2.091,0.401,-0.371,292.5,0.0261657,0.00404025,0.15441,-2.29399,1.75483,0.833607,0.013758
15,20,5.75,2.091,0.401,-0.371,307.5,0.0237793,0.00365108,0.15354,-2.29399,1.75483,0.833607,0.013758
15,21,5.75,2.091,0.401,-0.371,322.5,0.0340287,0.00620276,0.18228,-2.29399,1.75483,0.833607,0.013758
15,22,5.75,2.091,0.401,-0.371,337.5,0.0428201,0.00984605,0.22994,-2.29399,1.75483,0.833607,0.013758
15,23,5.75,2.091,0.401,-0.371,352.5,0.037509,0.00908467,0.2422,-2.29399,1.75483,0.833607,0.013758
16,0,5.75,2.161,0.336,-0.171,7.5,0.131997,0.00616821,0.04673,-2.58762,2.21468,1.40487,0.0184424
16,1,5.75,2.161,0.336,-0.171,22.5,0.120696,0.00535649,0.04438,-2.58762,2.21468,1.40487,0.0184424
16,2,5.75,2.161,0.336,-0.171,37.5,0.111586,0.00507605,0.04549,-2.58762,2.21468,1.40487,0.0184424
16,3,5.75,2.161,0.336,-0.171,52.5,0.113086,0.00557512,0.0493,-2.58762,2.21468,1.40487,0.0184424
16,4,5.75,2.161,0.336,-0.171,67.5,0.0874202,0.00450913,0.05158,-2.58762,2.21468,1.40487,0.0184424
16,5,5.75,2.161,0.336,-0.171,82.5,0.0804863,0.00427141,0.05307,-2.58762,2.21468,1.40487,0.0184424
16,6,5.75,2.161,0.336,-0.171,97.5,0.0705429,0.00418531,0.05933,-2.58762,2.21468,1.40487,0.0184424
16,7,5.75,2.161,0.336,-0.171,112.5,0.0624791,0.0036694,0.05873,-2.58762,2.21468,1.40487,0.0184424
16,8,5.75,2.161,0.336,-0.171,127.5,0.0486904,0.00301686,0.06196,-2.58762,2.21468,1.40487,0.0184424
16,9,5.75,2.161,0.336,-0.171,142.5,0.0493969,0.00302556,0.06125,-2.58762,2.21468,1.40487,0.0184424
16,10,5.75,2.161,0.336,-0.171,157.5,0.0505841,0.00359501,0.07107,-2.58762,2.21468,1.40487,0.0184424
16,11,5.75,2.161,0.336,-0.171,172.5,0.0492734,0.00325599,0.06608,-2.58762,2.21468,1.40487,0.0184424
16,12,5.75,2.161,0.336,-0.171,187.5,0.0510752,0.00358752,0.07024,-2.58762,2.21468,1.40487,0.0184424
16,13,5.75,2.161,0.336,-0.171,202.5,0.048191,0.00327072,0.06787,-2.58762,2.21468,1.40487,0.0184424
16,14,5.75,2.161,0.336,-0.171,217.5,0.0500246,0.00314105,0.06279,-2.58762,2.21468,1.40487,0.0184424
16,15,5.75,2.161,0.336,-0.171,232.5,0.0561079,0.00338387,0.06031,-2.58762,2.21468,1.40487,0.0184424
16,16,5.75,2.161,0.336,-0.171,247.5,0.0618907,0.00378524,0.06116,-2.58762,2.21468,1.40487,0.0184424
16,17,5.75,2.161,0.336,-0.171,262.5,0.0722277,0.00400214,0.05541,-2.58762,2.21468,1.40487,0.0184424
16,18,5.75,2.161,0.336,-0.171,277.5,0.0726966,0.0039656,0.05455,-2.58762,2.21468,1.40487,0.0184424
16,19,5.75,2.161,0.336,-0.171,292.5,0.0868869,0.00425833,0.04901,-2.58762,2.21468,1.40487,0.0184424
16,20,5.75,2.161,0.336,-0.171,307.5,0.0962478,0.0044813,0.04656,-2.58762,2.21468,1.40487,0.0184424
16,21,5.75,2.161,0.336,-0.171,322.5,0.112671,0.00521441,0.04628,-2.58762,2.21468,1.40487,0.0184424
16,22,5.75,2.161,0.336,-0.171,337.5,0.121773,0.0057063,0.04686,-2.58762,2.21468,1.40487,0.0184424
16,23,5.75,2.161,0.336,-0.171,352.5,0.124088,0.00594132,0.04788,-2.58762,2.21468,1.40487,0.0184424
17,0,5.75,2.19,0.342,-0.231,7.5,0.134739,0.0122761,0.09111,-2.57418,2.05937,1.19056,0.015339
17,1,5.75,2.19,0.342,-0.231,22.5,0.10938,0.00834897,0.07633,-2.57418,2.05937,1.19056,0.015339
17,2,5.75,2.19,0.342,-0.231,37.5,0.0917429,0.00715227,0.07796,-2.57418,2.05937,1.19056,0.015339
17,3,5.75,2.19,0.342,-0.231,52.5,0.0818869,0.00638882,0.07802,-2.57418,2.05937,1.19056,0.015339
17,4,5.75,2.19,0.342,-0.231,67.5,0.0686015,0.00547165,0.07976,-2.57418,2.05937,1.19056,0.015339
17,5,5.75,2.19,0.342,-0.231,82.5,0.050886,0.00432226,0.08494,-2.57418,2.05937,1.19056,0.015339
17,6,5.75,2.19,0.342,-0.231,97.5,0.036966,0.0030508,0.08253,-2.57418,2.05937,1.19056,0.015339
17,7,5.75,2.19,0.342,-0.231,112.5,0.0444964,0.00410747,0.09231,-2.57418,2.05937,1.19056,0.015339
17,8,5.75,2.19,0.342,-0.231,127.5,0.0397541,0.00358104,0.09008,-2.57418,2.05937,1.19056,0.015339
17,9,5.75,2.19,0.342,-0.231,142.5,0.0347242,0.00334846,0.09643,-2.57418,2.05937,1.19056,0.015339
17,10,5.75,2.19,0.342,-0.231,157.5,0.0332674,0.00324922,0.09767,-2.57418,2.05937,1.19056,0.015339
17,11,5.75,2.19,0.342,-0.231,172.5,0.0378383,0.00370096,0.09781,-2.57418,2.05937,1.19056,0.015339
17,12,5.75,2.19,0.342,-0.231,187.5,0.0393333,0.00390933,0.09939,-2.57418,2.05937,1.19056,0.015339
17,13,5.75,2.19,0.342,-0.231,202.5,0.0384284,0.00348046,0.09057,-2.57418,2.05937,1.19056,0.015339
17,14,5.75,2.19,0.342,-0.231,217.5,0.0409868,0.00361094,0.0881,-2.57418,2.05937,1.19056,0.015339
17,15,5.75,2.19,0.342,-0.231,232.5,0.0380274,0.00329888,0.08675,-2.57418,2.05937,1.19056,0.015339
17,16,5.75,2.19,0.342,-0.231,247.5,0.0501332,0.00433702,0.08651,-2.57418,2.05937,1.19056,0.015339
17,17,5.75,2.19,0.342,-0.231,262.5,0.0468862,0.00386858,0.08251,-2.57418,2.05937,1.19056,0.015339
17,18,5.75,2.19,0.342,-0.231,277.5,0.0583371,0.00477897,0.08192,-2.57418,2.05937,1.19056,0.015339
17,19,5.75,2.19,0.342,-0.231,292.5,0.0711245,0.00528739,0.07434,-2.57418,2.05937,1.19056,0.015339
17,20,5.75,2.19,0.342,-0.231,307.5,0.0911663,0.00623668,0.06841,-2.57418,2.05937,1.19056,0.015339
17,21,5.75,2.19,0.342,-0.231,322.5,0.0893548,0.00650235,0.07277,-2.57418,2.05937,1.19056,0.015339
17,22,5.75,2.19,0.342,-0.231,337.5,0.101441,0.00958723,0.09451,-2.57418,2.05937,1.19056,0.015339
17,23,5.75,2.19,0.342,-0.231,352.5,0.106375,0.010746,0.10102,-2.57418,2.05937,1.19056,0.015339
18,0,5.75,2.194,0.343,-0.278,37.5,0.0650265,0.0093053,0.1431,-2.55545,1.94885,1.04804,0.0137794
18,1,5.75,2.194,0.343,-0.278,52.5,0.0714491,0.00838598,0.11737,-2.55545,1.94885,1.04804,0.0137794
18,2,5.75,2.194,0.343,-0.278,67.5,0.0617234,0.00694389,0.1125,-2.55545,1.94885,1.04804,0.0137794
18,3,5.75,2.194,0.343,-0.278,82.5,0.0403438,0.00425385,0.10544,-2.55545,1.94885,1.04804,0.0137794
18,4,5.75,2.194,0.343,-0.278,97.5,0.0396034,0.00466172,0.11771,-2.55545,1.94885,1.04804,0.0137794
18,5,5.75,2.194,0.343,-0.278,112.5,0.0327179,0.00354956,0.10849,-2.55545,1.94885,1.04804,0.0137794
18,6,5.75,2.194,0.343,-0.278,127.5,0.035249,0.00424609,0.12046,-2.55545,1.94885,1.04804,0.0137794
18,7,5.75,2.194,0.343,-0.278,142.5,0.0242467,0.0028776,0.11868,-2.55545,1.94885,1.04804,0.0137794
18,8,5.75,2.194,0.343,-0.278,157.5,0.0244331,0.00281152,0.11507,-2.55545,1.94885,1.04804,0.0137794
18,9,5.75,2.194,0.343,-0.278,172.5,0.0313287,0.00352041,0.11237,-2.55545,1.94885,1.04804,0.0137794
18,10,5.75,2.194,0.343,-0.278,187.5,0.0303144,0.00367713,0.1213,-2.55545,1.94885,1.04804,0.0137794
18,11,5.75,2.194,0.343,-0.278,202.5,0.0294035,0.00387097,0.13165,-2.55545,1.94885,1.04804,0.0137794
18,12,5.75,2.194,0.343,-0.278,217.5,0.0252502,0.00271919,0.10769,-2.55545,1.94885,1.04804,0.0137794
18,13,5.75,2.194,0.343,-0.278,232.5,0.0279892,0.0029162,0.10419,-2.55545,1.94885,1.04804,0.0137794
18,14,5.75,2.194,0.343,-0.278,247.5,0.0369188,0.00430104,0.1165,-2.55545,1.94885,1.04804,0.0137794
18,15,5.75,2.194,0.343,-0.278,262.5,0.0363501,0.00407448,0.11209,-2.55545,1.94885,1.04804,0.0137794
18,16,5.75,2.194,0.343,-0.278,277.5,0.0508614,0.00490761,0.09649,-2.55545,1.94885,1.04804,0.0137794
18,17,5.75,2.194,0.343,-0.278,292.5,0.0552173,0.00552173,0.1,-2.55545,1.94885,1.04804,0.0137794
18,18,5.75,2.194,0.343,-0.278,307.5,0.0767048,0.00824269,0.10746,-2.55545,1.94885,1.04804,0.0137794
18,19,5.75,2.194,0.343,-0.278,322.5,0.0834862,0.010308,0.12347,-2.55545,1.94885,1.04804,0.0137794
19,0,5.75,2.191,0.342,-0.324,37.5,0.0959393,0.0216132,0.22528,-2.53187,1.84907,0.924297,0.0126023
19,1,5.75,2.191,0.342,-0.324,52.5,0.048664,0.00877169,0.18025,-2.53187,1.84907,0.924297,0.0126023
19,2,5.75,2.191,0.342,-0.324,67.5,0.0477215,0.00636271,0.13333,-2.53187,1.84907,0.924297,0.0126023
19,3,5.75,2.191,0.342,-0.324,82.5,0.038373,0.00592441,0.15439,-2.53187,1.84907,0.924297,0.0126023
19,4,5.75,2.191,0.342,-0.324,97.5,0.0365383,0.00539196,0.14757,-2.53187,1.84907,0.924297,0.0126023
19,5,5.75,2.191,0.342,-0.324,112.5,0.0320872,0.00457757,0.14266,-2.53187,1.84907,0.924297,0.0126023
19,6,5.75,2.191,0.342,-0.324,127.5,0.0295292,0.00397994,0.13478,-2.53187,1.84907,0.924297,0.0126023
19,7,5.75,2.191,0.342,-0.324,142.5,0.0229138,0.00308946,0.13483,-2.53187,1.84907,0.924297,0.0126023
19,8,5.75,2.191,0.342,-0.324,157.5,0.0266401,0.0036092,0.13548,-2.53187,1.84907,0.924297,0.0126023
