set,k,QQ,x_b,t,phi_x,F,sigmaF,ReH,ReE,ReHt,dvcs
167,5.75,3.18,0.399,-0.26,292.71,0.0372642,0.00668,-2.37141,1.9901,1.09269,0.00449259
167,5.75,3.18,0.399,-0.26,307.7,0.0446562,0.01243,-2.37141,1.9901,1.09269,0.00449259
167,5.75,3.18,0.399,-0.26,322.67,0.0529242,0.00762,-2.37141,1.9901,1.09269,0.00449259
167,5.75,3.18,0.399,-0.26,337.62,0.0472961,0.01107,-2.37141,1.9901,1.09269,0.00449259
167,5.75,3.18,0.399,-0.26,352.54,0.0652068,0.00784,-2.37141,1.9901,1.09269,0.00449259
168,5.75,3.18,0.4,-0.34,7.46,0.0623097,0.00785,-2.32085,1.81615,0.899007,0.00388168
168,5.75,3.18,0.4,-0.34,22.33,0.0600202,0.00773,-2.32085,1.81615,0.899007,0.00388168
168,5.75,3.18,0.4,-0.34,37.19,0.0481995,0.00571,-2.32085,1.81615,0.899007,0.00388168
168,5.75,3.18,0.4,-0.34,52.17,0.0407153,0.00502,-2.32085,1.81615,0.899007,0.00388168
168,5.75,3.18,0.4,-0.34,67.17,0.0279615,0.00674,-2.32085,1.81615,0.899007,0.00388168
168,5.75,3.18,0.4,-0.34,82.2,0.0281543,0.00367,-2.32085,1.81615,0.899007,0.00388168
168,5.75,3.18,0.4,-0.34,97.23,0.0252813,0.00516,-2.32085,1.81615,0.899007,0.00388168
168,5.75,3.18,0.4,-0.34,112.27,0.0257586,0.00297,-2.32085,1.81615,0.899007,0.00388168
168,5.75,3.18,0.4,-0.34,127.32,0.0227562,0.00614,-2.32085,1.81615,0.899007,0.00388168
168,5.75,3.18,0.4,-0.34,157.43,0.0187163,0.01146,-2.32085,1.81615,0.899007,0.00388168
168,5.75,3.18,0.4,-0.34,202.57,0.0110602,0.01262,-2.32085,1.81615,0.899007,0.00388168
168,5.75,3.18,0.4,-0.34,217.63,0.0111745,0.00475,-2.32085,1.81615,0.899007,0.00388168
168,5.75,3.18,0.4,-0.34,232.68,0.00837122,0.00767,-2.32085,1.81615,0.899007,0.00388168
168,5.75,3.18,0.4,-0.34,247.73,0.017958,0.00382,-2.32085,1.81615,0.899007,0.00388168
168,5.75,3.18,0.4,-0.34,262.77,0.0169648,0.00494,-2.32085,1.81615,0.899007,0.00388168
168,5.75,3.18,0.4,-0.34,277.8,0.0225632,0.0043,-2.32085,1.81615,0.899007,0.00388168
168,5.75,3.18,0.4,-0.34,292.83,0.0333813,0.00549,-2.32085,1.81615,0.899007,0.00388168
168,5.75,3.18,0.4,-0.34,307.83,0.0381634,0.00828,-2.32085,1.81615,0.899007,0.00388168
168,5.75,3.18,0.4,-0.34,322.81,0.045864,0.0062,-2.32085,1.81615,0.899007,0.00388168
168,5.75,3.18,0.4,-0.34,337.67,0.0431872,0.00659,-2.32085,1.81615,0.899007,0.00388168
168,5.75,3.18,0.4,-0.34,352.54,0.0643491,0.00694,-2.32085,1.81615,0.899007,0.00388168
169,5.75,3.18,0.4,-0.45,7.52,0.0506142,0.00757,-2.22808,1.61191,0.685424,0.00323994
169,5.75,3.18,0.4,-0.45,22.49,0.0500254,0.00716,-2.22808,1.61191,0.685424,0.00323994
169,5.75,3.18,0.4,-0.45,37.08,0.0300336,0.0045,-2.22808,1.61191,0.685424,0.00323994
169,5.75,3.18,0.4,-0.45,52.03,0.0203755,0.00432,-2.22808,1.61191,0.685424,0.00323994
169,5.75,3.18,0.4,-0.45,67.07,0.0187346,0.00354,-2.22808,1.61191,0.685424,0.00323994
169,5.75,3.18,0.4,-0.45,82.12,0.00696704,0.00476,-2.22808,1.61191,0.685424,0.00323994
169,5.75,3.18,0.4,-0.45,97.18,0.0111825,0.00292,-2.22808,1.61191,0.685424,0.00323994
169,5.75,3.18,0.4,-0.45,112.24,0.00670404,0.00305,-2.22808,1.61191,0.685424,0.00323994
169,5.75,3.18,0.4,-0.45,127.29,0.00995423,0.00233,-2.22808,1.61191,0.685424,0.00323994
169,5.75,3.18,0.4,-0.45,142.34,0.00962856,0.00448,-2.22808,1.61191,0.685424,0.00323994
169,5.75,3.18,0.4,-0.45,157.41,0.00464141,0.00228,-2.22808,1.61191,0.685424,0.00323994
169,5.75,3.18,0.4,-0.45,172.46,0.00742247,0.00264,-2.22808,1.61191,0.685424,0.00323994
169,5.75,3.18,0.4,-0.45,202.59,0.00621298,0.0034,-2.22808,1.61191,0.685424,0.00323994
169,5.75,3.18,0.4,-0.45,232.71,0.0130716,0.00352,-2.22808,1.61191,0.685424,0.00323994
169,5.75,3.18,0.4,-0.45,247.76,0.0111859,0.00384,-2.22808,1.61191,0.685424,0.00323994
169,5.75,3.18,0.4,-0.45,262.82,0.01362,0.00242,-2.22808,1.61191,0.685424,0.00323994
169,5.75,3.18,0.4,-0.45,277.88,0.0136802,0.00416,-2.22808,1.61191,0.685424,0.00323994
169,5.75,3.18,0.4,-0.45,292.93,0.0170068,0.00358,-2.22808,1.61191,0.685424,0.00323994
169,5.75,3.18,0.4,-0.45,307.97,0.0301509,0.00519,-2.22808,1.61191,0.685424,0.00323994
169,5.75,3.18,0.4,-0.45,322.92,0.0390065,0.00495,-2.22808,1.61191,0.685424,0.00323994
169,5.75,3.18,0.4,-0.45,337.51,0.0568204,0.00732,-2.22808,1.61191,0.685424,0.00323994
169,5.75,3.18,0.4,-0.45,352.48,0.0698193,0.00631,-2.22808,1.61191,0.685424,0.00323994
170,5.75,2.81,0.433,-0.27,7.48,0.0316288,0.0092,-2.25881,1.96702,1.06251,0.00646219
170,5.75,2.81,0.433,-0.27,22.44,0.0201787,0.00602,-2.25881,1.96702,1.06251,0.00646219
170,5.75,2.81,0.433,-0.27,37.41,0.0246887,0.00933,-2.25881,1.96702,1.06251,0.00646219
170,5.75,2.81,0.433,-0.27,67.37,0.0425816,0.01166,-2.25881,1.96702,1.06251,0.00646219
170,5.75,2.81,0.433,-0.27,82.38,0.035003,0.0106,-2.25881,1.96702,1.06251,0.00646219
170,5.75,2.81,0.433,-0.27,307.61,0.012945,0.01068,-2.25881,1.96702,1.06251,0.00646219
170,5.75,2.81,0.433,-0.27,322.59,0.0145143,0.00955,-2.25881,1.96702,1.06251,0.00646219
170,5.75,2.81,0.433,-0.27,337.56,0.023302,0.00843,-2.25881,1.96702,1.06251,0.00646219
170,5.75,2.81,0.433,-0.27,352.52,0.0148464,0.01159,-2.25881,1.96702,1.06251,0.00646219
171,5.75,2.96,0.449,-0.34,7.46,0.0167273,0.00385,-2.16619,1.81615,0.907682,0.00487662
171,5.75,2.96,0.449,-0.34,22.38,0.0234714,0.00349,-2.16619,1.81615,0.907682,0.00487662
171,5.75,2.96,0.449,-0.34,37.33,0.022869,0.0051,-2.16619,1.81615,0.907682,0.00487662
171,5.75,2.96,0.449,-0.34,52.3,0.0171667,0.00358,-2.16619,1.81615,0.907682,0.00487662
171,5.75,2.96,0.449,-0.34,67.29,0.0167285,0.00269,-2.16619,1.81615,0.907682,0.00487662
171,5.75,2.96,0.449,-0.34,97.32,0.000813957,0.00877,-2.16619,1.81615,0.907682,0.00487662
171,5.75,2.96,0.449,-0.34,292.71,0.0189093,0.00456,-2.16619,1.81615,0.907682,0.00487662
171,5.75,2.96,0.449,-0.34,307.7,0.0119913,0.00517,-2.16619,1.81615,0.907682,0.00487662
171,5.75,2.96,0.449,-0.34,322.67,0.0170117,0.00619,-2.16619,1.81615,0.907682,0.00487662
171,5.75,2.96,0.449,-0.34,337.62,0.0266893,0.00418,-2.16619,1.81615,0.907682,0.00487662
172,5.75,3.05,0.461,-0.45,7.42,0.0176293,0.00262,-2.04342,1.61191,0.71621,0.00377848
172,5.75,3.05,0.461,-0.45,22.29,0.0142318,0.00425,-2.04342,1.61191,0.71621,0.00377848
172,5.75,3.05,0.461,-0.45,37.22,0.0162799,0.00304,-2.04342,1.61191,0.71621,0.00377848
172,5.75,3.05,0.461,-0.45,52.19,0.0113301,0.00233,-2.04342,1.61191,0.71621,0.00377848
172,5.75,3.05,0.461,-0.45,67.19,0.0105216,0.003,-2.04342,1.61191,0.71621,0.00377848
172,5.75,3.05,0.461,-0.45,82.22,0.0105573,0.00184,-2.04342,1.61191,0.71621,0.00377848
172,5.75,3.05,0.461,-0.45,97.25,0.0195724,0.00352,-2.04342,1.61191,0.71621,0.00377848
172,5.75,3.05,0.461,-0.45,262.75,0.00320144,0.00246,-2.04342,1.61191,0.71621,0.00377848
172,5.75,3.05,0.461,-0.45,277.78,0.012233,0.00322,-2.04342,1.61191,0.71621,0.00377848
172,5.75,3.05,0.461,-0.45,292.81,0.0100598,0.00269,-2.04342,1.61191,0.71621,0.00377848
172,5.75,3.05,0.461,-0.45,307.81,0.0108326,0.00216,-2.04342,1.61191,0.71621,0.00377848
172,5.75,3.05,0.461,-0.45,322.78,0.0181863,0.00284,-2.04342,1.61191,0.71621,0.00377848
172,5.75,3.05,0.461,-0.45,337.71,0.0179898,0.00219,-2.04342,1.61191,0.71621,0.00377848
172,5.75,3.05,0.461,-0.45,352.58,0.0242072,0.00297,-2.04342,1.61191,0.71621,0.00377848
173,5.75,3.5,0.43,-0.28,7.48,0.0788102,0.01557,-2.26285,1.94434,1.03868,0.00320346
173,5.75,3.5,0.43,-0.28,22.44,0.0283029,0.01025,-2.26285,1.94434,1.03868,0.00320346
173,5.75,3.5,0.43,-0.28,37.41,0.0438839,0.00912,-2.26285,1.94434,1.03868,0.00320346
173,5.75,3.5,0.43,-0.28,52.39,0.0535477,0.0144,-2.26285,1.94434,1.03868,0.00320346
173,5.75,3.5,0.43,-0.28,67.38,0.0387583,0.01115,-2.26285,1.94434,1.03868,0.00320346
173,5.75,3.5,0.43,-0.28,82.38,0.00248615,0.02592,-2.26285,1.94434,1.03868,0.00320346
173,5.75,3.5,0.43,-0.28,97.39,0.0131077,0.03314,-2.26285,1.94434,1.03868,0.00320346
173,5.75,3.5,0.43,-0.28,292.62,0.0199975,0.02116,-2.26285,1.94434,1.03868,0.00320346
173,5.75,3.5,0.43,-0.28,307.61,0.0306969,0.01314,-2.26285,1.94434,1.03868,0.00320346
173,5.75,3.5,0.43,-0.28,322.59,0.0517165,0.0132,-2.26285,1.94434,1.03868,0.00320346
173,5.75,3.5,0.43,-0.28,337.56,0.0513513,0.01435,-2.26285,1.94434,1.03868,0.00320346
173,5.75,3.5,0.43,-0.28,352.52,0.0402353,0.0134,-2.26285,1.94434,1.03868,0.00320346
174,5.75,3.63,0.451,-0.34,7.46,0.0188418,0.00625,-2.1601,1.81615,0.907971,0.00258064
174,5.75,3.63,0.451,-0.34,22.38,0.0269645,0.00535,-2.1601,1.81615,0.907971,0.00258064
174,5.75,3.63,0.451,-0.34,37.33,0.022668,0.00503,-2.1601,1.81615,0.907971,0.00258064
174,5.75,3.63,0.451,-0.34,52.31,0.0209249,0.00345,-2.1601,1.81615,0.907971,0.00258064
174,5.75,3.63,0.451,-0.34,67.31,0.0124578,0.00498,-2.1601,1.81615,0.907971,0.00258064
174,5.75,3.63,0.451,-0.34,82.32,0.0191194,0.00425,-2.1601,1.81615,0.907971,0.00258064
174,5.75,3.63,0.451,-0.34,97.34,0.0145379,0.00371,-2.1601,1.81615,0.907971,0.00258064
174,5.75,3.63,0.451,-0.34,247.64,0.00340474,0.00752,-2.1601,1.81615,0.907971,0.00258064
174,5.75,3.63,0.451,-0.34,262.66,0.0242035,0.00398,-2.1601,1.81615,0.907971,0.00258064
174,5.75,3.63,0.451,-0.34,277.68,0.0136247,0.0042,-2.1601,1.81615,0.907971,0.00258064
174,5.75,3.63,0.451,-0.34,292.69,0.0268346,0.00661,-2.1601,1.81615,0.907971,0.00258064
174,5.75,3.63,0.451,-0.34,307.69,0.0239233,0.0069,-2.1601,1.81615,0.907971,0.00258064
174,5.75,3.63,0.451,-0.34,322.67,0.0217716,0.00424,-2.1601,1.81615,0.907971,0.00258064
174,5.75,3.63,0.451,-0.34,337.62,0.0312688,0.00408,-2.1601,1.81615,0.907971,0.00258064
174,5.75,3.63,0.451,-0.34,352.54,0.0338754,0.00495,-2.1601,1.81615,0.907971,0.00258064
175,5.75,3.77,0.475,-0.45,7.45,0.0167043,0.00283,-2.00286,1.61191,0.72239,0.00195106
175,5.75,3.77,0.475,-0.45,22.32,0.018637,0.00283,-2.00286,1.61191,0.72239,0.00195106
175,5.75,3.77,0.475,-0.45,37.23,0.0163179,0.0022,-2.00286,1.61191,0.72239,0.00195106
175,5.75,3.77,0.475,-0.45,52.22,0.0167676,0.00153,-2.00286,1.61191,0.72239,0.00195106
175,5.75,3.77,0.475,-0.45,67.23,0.00633833,0.00194,-2.00286,1.61191,0.72239,0.00195106
175,5.75,3.77,0.475,-0.45,82.26,0.00883152,0.0017,-2.00286,1.61191,0.72239,0.00195106
175,5.75,3.77,0.475,-0.45,97.29,0.0107451,0.00212,-2.00286,1.61191,0.72239,0.00195106
175,5.75,3.77,0.475,-0.45,112.33,0.0114852,0.00261,-2.00286,1.61191,0.72239,0.00195106
175,5.75,3.77,0.475,-0.45,247.67,0.00699028,0.00184,-2.00286,1.61191,0.72239,0.00195106
175,5.75,3.77,0.475,-0.45,262.71,0.00884139,0.00214,-2.00286,1.61191,0.72239,0.00195106
175,5.75,3.77,0.475,-0.45,277.74,0.00850534,0.00234,-2.00286,1.61191,0.72239,0.00195106
175,5.75,3.77,0.475,-0.45,292.77,0.00906193,0.00239,-2.00286,1.61191,0.72239,0.00195106
175,5.75,3.77,0.475,-0.45,307.78,0.0123224,0.00269,-2.00286,1.61191,0.72239,0.00195106
175,5.75,3.77,0.475,-0.45,322.77,0.00764473,0.00255,-2.00286,1.61191,0.72239,0.00195106
175,5.75,3.77,0.475,-0.45,337.68,0.0190986,0.00292,-2.00286,1.61191,0.72239,0.00195106
175,5.75,3.77,0.475,-0.45,352.55,0.0191449,0.00242,-2.00286,1.61191,0.72239,0.00195106
176,5.55,1.51,0.359,-0.18,15.0,0.115142,0.00642,-2.51418,2.19029,1.35483,0.0540163
176,5.55,1.51,0.359,-0.18,45.0,0.10368,0.00629,-2.51418,2.19029,1.35483,0.0540163
176,5.55,1.51,0.359,-0.18,75.0,0.0864908,0.00589,-2.51418,2.19029,1.35483,0.0540163
176,5.55,1.51,0.359,-0.18,105.0,0.0746448,0.00561,-2.51418,2.19029,1.35483,0.0540163
176,5.55,1.51,0.359,-0.18,135.0,0.0717103,0.00536,-2.51418,2.19029,1.35483,0.0540163
176,5.55,1.51,0.359,-0.18,165.0,0.0578612,0.00523,-2.51418,2.19029,1.35483,0.0540163
176,5.55,1.51,0.359,-0.18,195.0,0.0681674,0.00543,-2.51418,2.19029,1.35483,0.0540163
176,5.55,1.51,0.359,-0.18,225.0,0.0809994,0.00562,-2.51418,2.19029,1.35483,0.0540163
176,5.55,1.51,0.359,-0.18,255.0,0.0785189,0.00561,-2.51418,2.19029,1.35483,0.0540163
176,5.55,1.51,0.359,-0.18,285.0,0.0950502,0.00584,-2.51418,2.19029,1.35483,0.0540163
176,5.55,1.51,0.359,-0.18,315.0,0.109132,0.0061,-2.51418,2.19029,1.35483,0.0540163
176,5.55,1.51,0.359,-0.18,345.0,0.119964,0.00615,-2.51418,2.19029,1.35483,0.0540163
177,5.55,1.51,0.359,-0.237,15.0,0.117629,0.00671,-2.51343,2.04475,1.16849,0.0476649
177,5.55,1.51,0.359,-0.237,45.0,0.107308,0.00614,-2.51343,2.04475,1.16849,0.0476649
177,5.55,1.51,0.359,-0.237,75.0,0.0698773,0.00591,-2.51343,2.04475,1.16849,0.0476649
177,5.55,1.51,0.359,-0.237,105.0,0.0693964,0.0058,-2.51343,2.04475,1.16849,0.0476649
177,5.55,1.51,0.359,-0.237,135.0,0.0669109,0.00554,-2.51343,2.04475,1.16849,0.0476649
177,5.55,1.51,0.359,-0.237,165.0,0.0538085,0.00619,-2.51343,2.04475,1.16849,0.0476649
177,5.55,1.51,0.359,-0.237,195.0,0.0583366,0.00615,-2.51343,2.04475,1.16849,0.0476649
177,5.55,1.51,0.359,-0.237,225.0,0.0605704,0.00603,-2.51343,2.04475,1.16849,0.0476649
177,5.55,1.51,0.359,-0.237,255.0,0.0644427,0.00628,-2.51343,2.04475,1.16849,0.0476649
177,5.55,1.51,0.359,-0.237,285.0,0.0758508,0.00655,-2.51343,2.04475,1.16849,0.0476649
177,5.55,1.51,0.359,-0.237,315.0,0.0999312,0.00644,-2.51343,2.04475,1.16849,0.0476649
177,5.55,1.51,0.359,-0.237,345.0,0.128763,0.00709,-2.51343,2.04475,1.16849,0.0476649
178,5.55,1.52,0.361,-0.298,15.0,0.113164,0.00935,-2.4808,1.9045,0.994002,0.0413533
178,5.55,1.52,0.361,-0.298,45.0,0.0847718,0.00659,-2.4808,1.9045,0.994002,0.0413533
178,5.55,1.52,0.361,-0.298,75.0,0.0695585,0.00613,-2.4808,1.9045,0.994002,0.0413533
178,5.55,1.52,0.361,-0.298,105.0,0.0486476,0.00624,-2.4808,1.9045,0.994002,0.0413533
178,5.55,1.52,0.361,-0.298,135.0,0.0479764,0.00674,-2.4808,1.9045,0.994002,0.0413533
178,5.55,1.52,0.361,-0.298,165.0,0.0532405,0.00842,-2.4808,1.9045,0.994002,0.0413533
178,5.55,1.52,0.361,-0.298,195.0,0.0463787,0.00838,-2.4808,1.9045,0.994002,0.0413533
178,5.55,1.52,0.361,-0.298,225.0,0.044332,0.00716,-2.4808,1.9045,0.994002,0.0413533
178,5.55,1.52,0.361,-0.298,255.0,0.0510075,0.00679,-2.4808,1.9045,0.994002,0.0413533
178,5.55,1.52,0.361,-0.298,285.0,0.0688304,0.00692,-2.4808,1.9045,0.994002,0.0413533
178,5.55,1.52,0.361,-0.298,315.0,0.0818564,0.00656,-2.4808,1.9045,0.994002,0.0413533
178,5.55,1.52,0.361,-0.298,345.0,0.122137,0.00869,-2.4808,1.9045,0.994002,0.0413533
179,5.55,1.74,0.359,-0.183,7.5,0.104326,0.00451,-2.51484,2.18225,1.34422,0.0347431
179,5.55,1.74,0.359,-0.183,22.5,0.0982702,0.0043,-2.51484,2.18225,1.34422,0.0347431
179,5.55,1.74,0.359,-0.183,37.5,0.0928214,0.00431,-2.51484,2.18225,1.34422,0.0347431
179,5.55,1.74,0.359,-0.183,52.5,0.0859143,0.00412,-2.51484,2.18225,1.34422,0.0347431
179,5.55,1.74,0.359,-0.183,67.5,0.0816055,0.00374,-2.51484,2.18225,1.34422,0.0347431
179,5.55,1.74,0.359,-0.183,82.5,0.0718599,0.00355,-2.51484,2.18225,1.34422,0.0347431
179,5.55,1.74,0.359,-0.183,97.5,0.0663536,0.00329,-2.51484,2.18225,1.34422,0.0347431
179,5.55,1.74,0.359,-0.183,112.5,0.0625065,0.00309,-2.51484,2.18225,1.34422,0.0347431
179,5.55,1.74,0.359,-0.183,127.5,0.0620922,0.00295,-2.51484,2.18225,1.34422,0.0347431
179,5.55,1.74,0.359,-0.183,142.5,0.0534733,0.00289,-2.51484,2.18225,1.34422,0.0347431
179,5.55,1.74,0.359,-0.183,157.5,0.0544295,0.00281,-2.51484,2.18225,1.34422,0.0347431
179,5.55,1.74,0.359,-0.183,172.5,0.0497966,0.0029,-2.51484,2.18225,1.34422,0.0347431
179,5.55,1.74,0.359,-0.183,187.5,0.0487839,0.00293,-2.51484,2.18225,1.34422,0.0347431
179,5.55,1.74,0.359,-0.183,202.5,0.0530256,0.00291,-2.51484,2.18225,1.34422,0.0347431
179,5.55,1.74,0.359,-0.183,217.5,0.0496122,0.0029,-2.51484,2.18225,1.34422,0.0347431
179,5.55,1.74,0.359,-0.183,232.5,0.0582759,0.0031,-2.51484,2.18225,1.34422,0.0347431
179,5.55,1.74,0.359,-0.183,247.5,0.0609493,0.00323,-2.51484,2.18225,1.34422,0.0347431
179,5.55,1.74,0.359,-0.183,262.5,0.0664088,0.00343,-2.51484,2.18225,1.34422,0.0347431
179,5.55,1.74,0.359,-0.183,277.5,0.0738147,0.00371,-2.51484,2.18225,1.34422,0.0347431
179,5.55,1.74,0.359,-0.183,292.5,0.0811674,0.00389,-2.51484,2.18225,1.34422,0.0347431
179,5.55,1.74,0.359,-0.183,307.5,0.0802365,0.00386,-2.51484,2.18225,1.34422,0.0347431
179,5.55,1.74,0.359,-0.183,322.5,0.0971523,0.0042,-2.51484,2.18225,1.34422,0.0347431
179,5.55,1.74,0.359,-0.183,337.5,0.0903109,0.00426,-2.51484,2.18225,1.34422,0.0347431
179,5.55,1.74,0.359,-0.183,352.5,0.0986813,0.00448,-2.51484,2.18225,1.34422,0.0347431
180,5.55,1.74,0.359,-0.242,7.5,0.107196,0.00484,-2.51216,2.03268,1.15156,0.0305208
180,5.55,1.74,0.359,-0.242,22.5,0.103462,0.00448,-2.51216,2.03268,1.15156,0.0305208
180,5.55,1.74,0.359,-0.242,37.5,0.0882276,0.00441,-2.51216,2.03268,1.15156,0.0305208
180,5.55,1.74,0.359,-0.242,52.5,0.0834785,0.0041,-2.51216,2.03268,1.15156,0.0305208
180,5.55,1.74,0.359,-0.242,67.5,0.0691328,0.00356,-2.51216,2.03268,1.15156,0.0305208
180,5.55,1.74,0.359,-0.242,82.5,0.0635573,0.00337,-2.51216,2.03268,1.15156,0.0305208
180,5.55,1.74,0.359,-0.242,97.5,0.0514104,0.00322,-2.51216,2.03268,1.15156,0.0305208
180,5.55,1.74,0.359,-0.242,112.5,0.0479954,0.00316,-2.51216,2.03268,1.15156,0.0305208
180,5.55,1.74,0.359,-0.242,127.5,0.0473286,0.00301,-2.51216,2.03268,1.15156,0.0305208
180,5.55,1.74,0.359,-0.242,142.5,0.0433712,0.00283,-2.51216,2.03268,1.15156,0.0305208
180,5.55,1.74,0.359,-0.242,157.5,0.0413316,0.00291,-2.51216,2.03268,1.15156,0.0305208
180,5.55,1.74,0.359,-0.242,172.5,0.0433943,0.00304,-2.51216,2.03268,1.15156,0.0305208
180,5.55,1.74,0.359,-0.242,187.5,0.039454,0.00306,-2.51216,2.03268,1.15156,0.0305208
180,5.55,1.74,0.359,-0.242,202.5,0.0420415,0.00303,-2.51216,2.03268,1.15156,0.0305208
180,5.55,1.74,0.359,-0.242,217.5,0.0486191,0.00308,-2.51216,2.03268,1.15156,0.0305208
180,5.55,1.74,0.359,-0.242,232.5,0.0480964,0.00314,-2.51216,2.03268,1.15156,0.0305208
180,5.55,1.74,0.359,-0.242,247.5,0.0497471,0.00323,-2.51216,2.03268,1.15156,0.0305208
180,5.55,1.74,0.359,-0.242,262.5,0.0585693,0.00333,-2.51216,2.03268,1.15156,0.0305208
180,5.55,1.74,0.359,-0.242,277.5,0.0600857,0.00352,-2.51216,2.03268,1.15156,0.0305208
180,5.55,1.74,0.359,-0.242,292.5,0.064557,0.00381,-2.51216,2.03268,1.15156,0.0305208
180,5.55,1.74,0.359,-0.242,307.5,0.0765824,0.00412,-2.51216,2.03268,1.15156,0.0305208
180,5.55,1.74,0.359,-0.242,322.5,0.0933213,0.00434,-2.51216,2.03268,1.15156,0.0305208
180,5.55,1.74,0.359,-0.242,337.5,0.102214,0.00454,-2.51216,2.03268,1.15156,0.0305208
180,5.55,1.74,0.359,-0.242,352.5,0.106353,0.00468,-2.51216,2.03268,1.15156,0.0305208
181,5.55,1.74,0.359,-0.302,7.5,0.105225,0.00514,-2.48537,1.89581,0.983422,0.0270587
181,5.55,1.74,0.359,-0.302,22.5,0.101083,0.00492,-2.48537,1.89581,0.983422,0.0270587
181,5.55,1.74,0.359,-0.302,37.5,0.0753287,0.00422,-2.48537,1.89581,0.983422,0.0270587
181,5.55,1.74,0.359,-0.302,52.5,0.0742145,0.00382,-2.48537,1.89581,0.983422,0.0270587
181,5.55,1.74,0.359,-0.302,67.5,0.0622385,0.00354,-2.48537,1.89581,0.983422,0.0270587
181,5.55,1.74,0.359,-0.302,82.5,0.0493475,0.00354,-2.48537,1.89581,0.983422,0.0270587
181,5.55,1.74,0.359,-0.302,97.5,0.0413451,0.00321,-2.48537,1.89581,0.983422,0.0270587
181,5.55,1.74,0.359,-0.302,112.5,0.041275,0.00312,-2.48537,1.89581,0.983422,0.0270587
181,5.55,1.74,0.359,-0.302,127.5,0.0375027,0.00303,-2.48537,1.89581,0.983422,0.0270587
181,5.55,1.74,0.359,-0.302,142.5,0.0339424,0.00314,-2.48537,1.89581,0.983422,0.0270587
181,5.55,1.74,0.359,-0.302,157.5,0.032685,0.00325,-2.48537,1.89581,0.983422,0.0270587
181,5.55,1.74,0.359,-0.302,172.5,0.0345598,0.00348,-2.48537,1.89581,0.983422,0.0270587
181,5.55,1.74,0.359,-0.302,187.5,0.0339992,0.00349,-2.48537,1.89581,0.983422,0.0270587
181,5.55,1.74,0.359,-0.302,202.5,0.0334758,0.00331,-2.48537,1.89581,0.983422,0.0270587
181,5.55,1.74,0.359,-0.302,217.5,0.0311706,0.00307,-2.48537,1.89581,0.983422,0.0270587
181,5.55,1.74,0.359,-0.302,232.5,0.042551,0.00293,-2.48537,1.89581,0.983422,0.0270587
181,5.55,1.74,0.359,-0.302,247.5,0.0343794,0.00306,-2.48537,1.89581,0.983422,0.0270587
181,5.55,1.74,0.359,-0.302,262.5,0.0445068,0.00331,-2.48537,1.89581,0.983422,0.0270587
181,5.55,1.74,0.359,-0.302,277.5,0.0479524,0.00355,-2.48537,1.89581,0.983422,0.0270587
181,5.55,1.74,0.359,-0.302,292.5,0.05156,0.00367,-2.48537,1.89581,0.983422,0.0270587
181,5.55,1.74,0.359,-0.302,307.5,0.0635868,0.00388,-2.48537,1.89581,0.983422,0.0270587
181,5.55,1.74,0.359,-0.302,322.5,0.0772534,0.00422,-2.48537,1.89581,0.983422,0.0270587
181,5.55,1.74,0.359,-0.302,337.5,0.0825623,0.00463,-2.48537,1.89581,0.983422,0.0270587
181,5.55,1.74,0.359,-0.302,352.5,0.0978413,0.0049,-2.48537,1.89581,0.983422,0.0270587
182,5.55,1.75,0.361,-0.363,7.5,0.105494,0.00607,-2.43459,1.77036,0.837443,0.0237687
182,5.55,1.75,0.361,-0.363,22.5,0.0920191,0.00551,-2.43459,1.77036,0.837443,0.0237687
182,5.55,1.75,0.361,-0.363,37.5,0.0681955,0.00418,-2.43459,1.77036,0.837443,0.0237687
182,5.55,1.75,0.361,-0.363,52.5,0.0568024,0.00354,-2.43459,1.77036,0.837443,0.0237687
182,5.55,1.75,0.361,-0.363,67.5,0.0478021,0.00346,-2.43459,1.77036,0.837443,0.0237687
182,5.55,1.75,0.361,-0.363,82.5,0.0384204,0.00322,-2.43459,1.77036,0.837443,0.0237687
182,5.55,1.75,0.361,-0.363,97.5,0.0369471,0.00333,-2.43459,1.77036,0.837443,0.0237687
182,5.55,1.75,0.361,-0.363,112.5,0.0363486,0.00326,-2.43459,1.77036,0.837443,0.0237687
182,5.55,1.75,0.361,-0.363,127.5,0.0304139,0.00298,-2.43459,1.77036,0.837443,0.0237687
182,5.55,1.75,0.361,-0.363,142.5,0.0291188,0.00325,-2.43459,1.77036,0.837443,0.0237687
182,5.55,1.75,0.361,-0.363,157.5,0.0347399,0.00373,-2.43459,1.77036,0.837443,0.0237687
182,5.55,1.75,0.361,-0.363,172.5,0.027344,0.00421,-2.43459,1.77036,0.837443,0.0237687
182,5.55,1.75,0.361,-0.363,187.5,0.0262422,0.00449,-2.43459,1.77036,0.837443,0.0237687
182,5.55,1.75,0.361,-0.363,202.5,0.0297564,0.00375,-2.43459,1.77036,0.837443,0.0237687
182,5.55,1.75,0.361,-0.363,217.5,0.0321135,0.00327,-2.43459,1.77036,0.837443,0.0237687
182,5.55,1.75,0.361,-0.363,232.5,0.0322196,0.00294,-2.43459,1.77036,0.837443,0.0237687
182,5.55,1.75,0.361,-0.363,247.5,0.0348639,0.00318,-2.43459,1.77036,0.837443,0.0237687
